
 Lista de Imóveis da Caixa;;Data de geração:;03/03/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8444424564700 ;RJ ;BELFORD ROXO ;SAO VICENTE ;AVENIDA SUBTENENTE DILTON BARRADA FRANCA, N. 136, LT 01, QD 136, CS 06 ;57.719,71;170.000,00;66.05;Não;Casa, 0.00 de área total, 52.80 de área privativa, 98.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424564700
 8444411236556 ;RJ ;BELFORD ROXO ;AREIA BRANCA ;RUA CAROLINA FERREIRA, N. 192, Apto 305, QD 03 LT C ;52.006,04;148.480,66;64.98;Não;Apartamento, 0.00 de área total, 44.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411236556
 1444400581801 ;RJ ;BELFORD ROXO ;WONA ;RUA MARIO SANTANA ANT ESTRADA DE XEREM, N. 150, LT 18 QD 15 ;52.538,20;150.000,00;64.98;Não;Casa, 0.00 de área total, 235.28 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400581801
 8555539153551 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 907, Apto 3D-1, BL 03 ;44.049,35;124.000,00;64.48;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539153551
 8787703874270 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA DA BOA ESPERANCA, N. 835, Apto 501, BL 01 ;49.205,29;137.000,00;64.09;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703874270
 8555519810786 ;RJ ;BELFORD ROXO ;CENTRO ;RUA CAROLINA FERREIRA, N. 192, Apto 1306, BLOCO 02 ;53.388,37;147.000,00;63.69;Não;Apartamento, 0.00 de área total, 46.36 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519810786
 8409570002195 ;RJ ;BELFORD ROXO ;WONA ;AVENIDA JOAQUIM DA COSTA LIMA, N. 10101, CS 264 QD F PR 264 ;91.589,89;250.000,00;63.37;Sim;Casa, 0.00 de área total, 51.92 de área privativa, 132.90 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8409570002195
 8555521146561 ;RJ ;BELFORD ROXO ;AREIA BRANCA ;RUA  CAROLINA FERREIRA, N. 192, Apto 605, BL 03 LT C ;66.207,91;180.000,00;63.22;Não;Apartamento, 0.00 de área total, 46.53 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521146561
 8444423210646 ;RJ ;BELFORD ROXO ;REDENTOR ;RUA REDENTOR, N. 301, CS 01 QD 13 LT 05 ;58.115,83;158.000,00;63.22;Não;Casa, 0.00 de área total, 36.38 de área privativa, 0.00 de área do terreno,  2 qto(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423210646
 8555539764186 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 907, Apto 4C-0, BLOCO 04 ;58.483,65;159.000,00;63.22;Não;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539764186
 8787701932922 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 977, Apto 2C 3, BL 02 ;57.380,19;156.000,00;63.22;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701932922
 8555535945860 ;RJ ;BELFORD ROXO ;CENTRO ;RUA CAROLINA FERREIRA, N. 192, Apto 108, BL 01 ;73.267,61;195.118,06;62.45;Não;Apartamento, 0.00 de área total, 65.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535945860
 8555531345796 ;RJ ;BELFORD ROXO ;DAS GRACAS ;RUA MARIZA RESENDE BASTOS, N. 120, Apto 102, BL 03 ;78.559,97;206.679,48;61.99;Não;Apartamento, 0.00 de área total, 59.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555531345796
 8787703405555 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 835, Apto 304, BL 8 ;60.118,32;136.000,00;55.80;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703405555
 8787707796745 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 855, Apto 201, BL 5 ;60.560,36;137.000,00;55.80;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707796745
 8787709171262 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 977, Apto 1D-3, BL 01 ;70.621,77;156.000,00;54.73;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709171262
 8787708759088 ;RJ ;BELFORD ROXO ;DAS GRACAS ;RUA EDIR AUGUSTA SANTOS MELO, N. 5, CS 52 ;76.959,62;170.000,00;54.73;Sim;Casa, 0.00 de área total, 87.27 de área privativa, 110.87 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708759088
 8555536705618 ;RJ ;BELFORD ROXO ;AREIA BRANCA ;RUA CAROLINA FERREIRA, N. 192, Apto 306, BL 04 ;87.348,01;189.000,00;53.79;Sim;Apartamento, 0.00 de área total, 44.11 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536705618
 8444418618780 ;RJ ;BELFORD ROXO ;SAO FRANCISCO DE ASSIS ;RUA TAPEROA, N. 578, QD 46 LT 22 CS 03 ;50.578,14;109.239,00;53.70;Não;Casa, 0.00 de área total, 51.45 de área privativa, 132.24 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418618780
 8787702868616 ;RJ ;BELFORD ROXO ;SAO VICENTE ;RUA TENENTE RAYMUNDO FEITOSA DA SILVA, N. 84, CS13 LT01 QD122 ;110.559,29;236.000,00;53.16;Sim;Casa, 0.00 de área total, 70.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702868616
 8787705004612 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 855, Apto 104, BL 14 ;73.615,04;155.000,00;52.51;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705004612
 8444423044533 ;RJ ;BELFORD ROXO ;REDENTOR ;RUA REDENTOR, N. 301, CS 05 ;57.862,60;121.000,00;52.18;Não;Casa, 0.00 de área total, 36.10 de área privativa, 56.19 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423044533
 8555519996278 ;RJ ;BELFORD ROXO ;CENTRO ;RUA CAROLINA FERREIRA, N. 192, Apto 502, BLOCO 02 ;59.297,21;124.000,00;52.18;Não;Apartamento, 0.00 de área total, 53.77 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519996278
 8555538617155 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 907, Apto 4D-2, BL 04 ;57.384,39;120.000,00;52.18;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538617155
 8787703422255 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 835, Apto 207, BL 07, LT 01 ;81.769,60;170.000,00;51.91;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703422255
 8787703431270 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 835, Apto 203, BL 07 ;81.769,60;170.000,00;51.91;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703431270
 8787702345800 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 977, Apto 01A-, AREA 02 BL01 LOT NOVA ESPERANCA ;64.303,95;133.000,00;51.66;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702345800
 8787702517040 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 977, Apto 4C-3, BL 4 ;61.403,02;127.000,00;51.66;Não;Apartamento, 0.00 de área total, 47.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702517040
 8787703536749 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 835, Apto 308, BL 09 ;66.237,90;137.000,00;51.66;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703536749
 8787707480357 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 855, Apto 303, BL 14 ;65.379,23;135.224,00;51.66;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707480357
 8787708348096 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 855, Apto 403, BL 14 LT 02 ;60.919,53;126.000,00;51.66;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708348096
 8555519743566 ;RJ ;BELFORD ROXO ;NOVA PIAM ;AVENIDA  JOAQUIM DA COSTA LIMA, N. 1837, Apto 101, LT 02 ;47.149,39;97.000,00;51.40;Não;Apartamento, 0.00 de área total, 45.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519743566
 1444418290086 ;RJ ;BELFORD ROXO ;BAIRRO SANTA MARIA ;RUA BRENO DE SOUZA ALVES, N. 471, CS 04 LT 02 QD 11 ;143.612,95;294.000,00;51.16;Sim;Casa, 0.00 de área total, 87.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418290086
 8555535264693 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 907, Apto 1C23,  01 AREA 01 BL 01 AP 1 ;73.824,58;151.000,00;51.11;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535264693
 8444422441172 ;RJ ;BELFORD ROXO ;REDENTOR ;RUA REDENTOR, N. 301, CASA 02, QD 13, LT 5 ;70.935,44;145.090,59;51.11;Não;Casa, 0.00 de área total, 36.10 de área privativa, 38.27 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422441172
 8555516298464 ;RJ ;BELFORD ROXO ;CENTRO ;RUA CAROLINA FERREIRA, N. 192, Apto 603, BL 01 ;75.291,29;154.000,00;51.11;Não;Apartamento, 53.78 de área total, 0.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555516298464
 8555521951782 ;RJ ;BELFORD ROXO ;AREIA BRANCA ;RUA CAROLINA FERREIRA, N. 192, Apto 504, BL 03, LT C ;70.157,79;143.500,00;51.11;Não;Apartamento, 0.00 de área total, 46.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521951782
 8787703593513 ;RJ ;BELFORD ROXO ;BOM PASTOR ;RUA BELO HORIZONTE, N. 835, Apto 508, BL 3 ;70.288,07;143.766,47;51.11;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703593513
 8787703417006 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 835, Apto 501, BL 05 ;70.887,84;144.993,23;51.11;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703417006
 8787702370294 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO N 977 3B44 03, N. 977, Apto 3B-4, BLOCO 03 ;57.302,42;116.500,00;50.82;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702370294
 8787702407333 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 977, Apto 3A-3, BLOCO 03 ;57.302,42;116.500,00;50.82;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702407333
 8444411674650 ;RJ ;BELFORD ROXO ;SAO VICENTE ;RUA CAPITAO ALENCAR BATISTA DE CARVALHO, N. 82, QD 121 LT 01 CS 20 ;56.072,75;114.000,00;50.82;Não;Casa, 0.00 de área total, 70.78 de área privativa, 60.23 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411674650
 8787703416654 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 835, Apto 105, BL 05 LT 01 ;64.009,67;130.000,00;50.77;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703416654
 8555522844939 ;RJ ;BELFORD ROXO ;CENTRO ;RUA CAROLINA FERREIRA, N. 192, Apto 803, BL 01 LT C ;86.650,31;175.000,00;50.49;Não;Apartamento, 0.00 de área total, 46.36 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555522844939
 8787704925625 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 977, Apto 2C03, BL 02 ;79.223,14;160.000,00;50.49;Não;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704925625
 8787704673421 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 855, Apto 403, BL 02 ;80.406,57;162.390,08;50.49;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704673421
 8787709729247 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 855, Apto 503, BL 01 ;86.650,31;175.000,00;50.49;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709729247
 8444429902388 ;RJ ;BELFORD ROXO ;NOVA PIAM ;RUA SAMANTA, N. 179, CS 179 LT 06 QD 18 ;87.145,45;176.000,00;50.49;Não;Casa, 0.00 de área total, 83.25 de área privativa, 66.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429902388
 8444419040189 ;RJ ;BELFORD ROXO ;SAO VICENTE ;RUA CAPITAO ALENCAR BATISTA DE CARVALHO, N. 84, CASA 67 ;81.698,86;165.000,00;50.49;Não;Casa, 0.00 de área total, 70.78 de área privativa, 78.41 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419040189
 8787703562448 ;RJ ;BELFORD ROXO ;SAO VICENTE ;RUA TENENTE RAIMUNDO FEITOSA DA SILVA, N. 84, CS 22 LT 01 QD 122 ;90.366,36;182.504,99;50.49;Não;Casa, 0.00 de área total, 70.78 de área privativa, 62.51 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703562448
 8444422829979 ;RJ ;BELFORD ROXO ;REDENTOR ;RUA REDENTOR, N. 301, CS 06 QD 13 LT 05 ;66.431,79;133.584,34;50.27;Não;Casa, 0.00 de área total, 36.38 de área privativa, 68.77 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422829979
 8555535329469 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 907, Apto 1B 4, BL 01, AREA 01 ;66.141,20;133.000,00;50.27;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535329469
 8787702201000 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 977, Apto 1C-4, AREA 2 BLOCO 1 ;68.263,69;137.268,00;50.27;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702201000
 8787705150058 ;RJ ;BELFORD ROXO ;BOM PASTOR ;RUA BELO HORIZONTE, N. 855, Apto 501, BL 07 VIVA VIDA ALEGRIA ;68.130,41;137.000,00;50.27;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705150058
 8787708872453 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 835, Apto 501, BL 03 ;62.660,08;126.000,00;50.27;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708872453
 8787709527954 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 835, Apto 503, BL 10 ;68.130,41;137.000,00;50.27;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709527954
 8787707937136 ;RJ ;BELFORD ROXO ;SAO VICENTE ;RUA SARGENTO GERALDO PEDRO DE SOUZA, N. 80, Apto 403, BL 05 ;66.675,11;134.073,62;50.27;Não;Apartamento, 0.00 de área total, 41.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707937136
 8555528687681 ;RJ ;BELFORD ROXO ;AREIA BRANCA ;RUA CAROLINA FERREIRA, N. 192, Apto 1305, BL 04, LT C ;61.694,21;123.000,00;49.85;Não;Apartamento, 0.00 de área total, 46.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555528687681
 8555536528759 ;RJ ;BELFORD ROXO ;AREIA BRANCA ;RUA CAROLINA FERREIRA, N. 192, Apto 501, . ;76.939,59;153.000,00;49.72;Não;Apartamento, 0.00 de área total, 45.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536528759
 8555535896258 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 907, Apto 1A43, . ;70.402,24;140.000,00;49.72;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535896258
 8555539722130 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 907, Apto 4A-1, BL 04 ;75.296,41;149.732,41;49.72;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539722130
 8787702234072 ;RJ ;BELFORD ROXO ;BOM PASTOR ;ESTRADA BELFORD ROXO, N. 977, Apto 3A31, BL 03 ;70.402,24;140.000,00;49.72;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702234072
 8787709565848 ;RJ ;BELFORD ROXO ;BOM PASTOR ;RUA BELO HORIZONTE, N. 835, Apto 507, BL 03  LT 01 ;70.402,24;140.000,00;49.72;Não;Apartamento, 0.00 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709565848
 8787713388645 ;RJ ;BELFORD ROXO ;SANTA AMELIA ;RUA BELO HORIZONTE, N. 855, Apto 102, BL 02. LT 02. ;70.402,24;140.000,00;49.72;Não;Apartamento, 0.00 de área total, 45.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713388645
